1228, 1096
1096, 1110
1110, 1096
1096, 1101
1101, 1096
1096, 1115
1115, 1096
1096, 1176
1176, 1096
1096, 1130
1130, 1096
1098, 1110
1110, 1098
1100, 1176
1176, 1100
1110, 1146
1146, 1110
1110, 1176
1176, 1110
1110, 1121
1121, 1110
1110, 1130
1130, 1110
1114, 1172
1172, 1114
1114, 1221
1221, 1114
1115, 1176
1176, 1115
1115, 1206
1206, 1115
1121, 1130
1130, 1121
1124, 1146
1146, 1124
1126, 1130
1130, 1126
1130, 1147
1147, 1130
1131, 1146
1146, 1131
1138, 1146
1146, 1138
1154, 1215
1215, 1154
1155, 1170
1170, 1155
1161, 1185
1185, 1161
1172, 1221
1221, 1172
1181, 1189
1189, 1181
1232, 1433
1433, 1232
1235, 1268
1268, 1235
1235, 1653
1653, 1235
1235, 1430
1430, 1235
1235, 1691
1691, 1235
1235, 1597
1597, 1235
1235, 1699
1699, 1235
1235, 1385
1385, 1235
1235, 1354
1354, 1235
1235, 1549
1549, 1235
1237, 1641
1641, 1237
1238, 1414
1414, 1238
1245, 1464
1464, 1245
1245, 1329
1329, 1245
1245, 1653
1653, 1245
1245, 1255
1255, 1245
1245, 1691
1691, 1245
1245, 1502
1502, 1245
1246, 1464
1464, 1246
1246, 1329
1329, 1246
1246, 1653
1653, 1246
1246, 1407
1407, 1246
1249, 1604
1604, 1249
1252, 1464
1464, 1252
1255, 1493
1493, 1255
1255, 1503
1503, 1255
1255, 1636
1636, 1255
1255, 1382
1382, 1255
1255, 1646
1646, 1255
1255, 1643
1643, 1255
1255, 1268
1268, 1255
1255, 1400
1400, 1255
1255, 1529
1529, 1255
1255, 1574
1574, 1255
1255, 1420
1420, 1255
1255, 1677
1677, 1255
1255, 1430
1430, 1255
1255, 1691
1691, 1255
1255, 1308
1308, 1255
1255, 1568
1568, 1255
1255, 1441
1441, 1255
1255, 1267
1267, 1255
1255, 1702
1702, 1255
1255, 1580
1580, 1255
1255, 1589
1589, 1255
1255, 1462
1462, 1255
1255, 1485
1485, 1255
1255, 1345
1345, 1255
1255, 1346
1346, 1255
1255, 1478
1478, 1255
1255, 1352
1352, 1255
1255, 1610
1610, 1255
1256, 1495
1495, 1256
1257, 1548
1548, 1257
1258, 1268
1268, 1258
1258, 1430
1430, 1258
1258, 1464
1464, 1258
1258, 1604
1604, 1258
1258, 1414
1414, 1258
1260, 1329
1329, 1260
1260, 1691
1691, 1260
1260, 1502
1502, 1260
1265, 1430
1430, 1265
1267, 1268
1268, 1267
1267, 1414
1414, 1267
1267, 1691
1691, 1267
1268, 1616
1616, 1268
1268, 1568
1568, 1268
1268, 1574
1574, 1268
1268, 1430
1430, 1268
1268, 1528
1528, 1268
1268, 1561
1561, 1268
1268, 1382
1382, 1268
1268, 1448
1448, 1268
1268, 1414
1414, 1268
1268, 1615
1615, 1268
1270, 1574
1574, 1270
1270, 1483
1483, 1270
1271, 1309
1309, 1271
1272, 1574
1574, 1272
1272, 1430
1430, 1272
1277, 1448
1448, 1277
1277, 1541
1541, 1277
1279, 1574
1574, 1279
1279, 1430
1430, 1279
1282, 1574
1574, 1282
1282, 1502
1502, 1282
1282, 1430
1430, 1282
1282, 1705
1705, 1282
1282, 1382
1382, 1282
1282, 1548
1548, 1282
1285, 1430
1430, 1285
1285, 1637
1637, 1285
1285, 1574
1574, 1285
1288, 1462
1462, 1288
1300, 1691
1691, 1300
1300, 1308
1308, 1300
1308, 1424
1424, 1308
1308, 1430
1430, 1308
1308, 1402
1402, 1308
1308, 1691
1691, 1308
1308, 1502
1502, 1308
1308, 1320
1320, 1308
1308, 1572
1572, 1308
1308, 1705
1705, 1308
1311, 1691
1691, 1311
1311, 1430
1430, 1311
1313, 1430
1430, 1313
1315, 1707
1707, 1315
1318, 1430
1430, 1318
1322, 1414
1414, 1322
1324, 1430
1430, 1324
1328, 1363
1363, 1328
1328, 1653
1653, 1328
1328, 1430
1430, 1328
1328, 1694
1694, 1328
1328, 1503
1503, 1328
1328, 1382
1382, 1328
1329, 1489
1489, 1329
1329, 1430
1430, 1329
1329, 1431
1431, 1329
1329, 1508
1508, 1329
1329, 1641
1641, 1329
1329, 1653
1653, 1329
1329, 1528
1528, 1329
1329, 1529
1529, 1329
1329, 1646
1646, 1329
1337, 1448
1448, 1337
1337, 1574
1574, 1337
1337, 1430
1430, 1337
1339, 1691
1691, 1339
1342, 1681
1681, 1342
1343, 1646
1646, 1343
1345, 1574
1574, 1345
1345, 1430
1430, 1345
1345, 1691
1691, 1345
1346, 1540
1540, 1346
1346, 1430
1430, 1346
1346, 1428
1428, 1346
1346, 1514
1514, 1346
1346, 1683
1683, 1346
1348, 1681
1681, 1348
1348, 1699
1699, 1348
1348, 1549
1549, 1348
1352, 1424
1424, 1352
1352, 1430
1430, 1352
1352, 1382
1382, 1352
1352, 1604
1604, 1352
1352, 1653
1653, 1352
1352, 1462
1462, 1352
1352, 1354
1354, 1352
1352, 1707
1707, 1352
1352, 1502
1502, 1352
1353, 1691
1691, 1353
1354, 1430
1430, 1354
1355, 1618
1618, 1355
1355, 1604
1604, 1355
1355, 1430
1430, 1355
1356, 1691
1691, 1356
1357, 1483
1483, 1357
1364, 1705
1705, 1364
1365, 1653
1653, 1365
1369, 1681
1681, 1369
1370, 1653
1653, 1370
1371, 1413
1413, 1371
1379, 1414
1414, 1379
1380, 1653
1653, 1380
1380, 1646
1646, 1380
1382, 1681
1681, 1382
1382, 1430
1430, 1382
1382, 1691
1691, 1382
1382, 1705
1705, 1382
1382, 1518
1518, 1382
1382, 1590
1590, 1382
1382, 1699
1699, 1382
1382, 1541
1541, 1382
1382, 1414
1414, 1382
1382, 1483
1483, 1382
1382, 1548
1548, 1382
1385, 1528
1528, 1385
1385, 1460
1460, 1385
1385, 1414
1414, 1385
1385, 1430
1430, 1385
1385, 1561
1561, 1385
1385, 1691
1691, 1385
1385, 1652
1652, 1385
1388, 1460
1460, 1388
1388, 1430
1430, 1388
1391, 1691
1691, 1391
1396, 1646
1646, 1396
1398, 1430
1430, 1398
1399, 1430
1430, 1399
1400, 1541
1541, 1400
1402, 1430
1430, 1402
1403, 1540
1540, 1403
1406, 1430
1430, 1406
1407, 1646
1646, 1407
1407, 1430
1430, 1407
1411, 1430
1430, 1411
1413, 1430
1430, 1413
1414, 1616
1616, 1414
1414, 1496
1496, 1414
1414, 1650
1650, 1414
1414, 1531
1531, 1414
1414, 1475
1475, 1414
1414, 1671
1671, 1414
1414, 1420
1420, 1414
1414, 1549
1549, 1414
1414, 1678
1678, 1414
1414, 1681
1681, 1414
1414, 1430
1430, 1414
1414, 1431
1431, 1414
1414, 1574
1574, 1414
1414, 1709
1709, 1414
1414, 1460
1460, 1414
1414, 1590
1590, 1414
1414, 1471
1471, 1414
1414, 1486
1486, 1414
1415, 1699
1699, 1415
1418, 1671
1671, 1418
1418, 1430
1430, 1418
1422, 1430
1430, 1422
1424, 1430
1430, 1424
1424, 1502
1502, 1424
1424, 1646
1646, 1424
1430, 1433
1433, 1430
1430, 1448
1448, 1430
1430, 1454
1454, 1430
1430, 1460
1460, 1430
1430, 1466
1466, 1430
1430, 1469
1469, 1430
1430, 1478
1478, 1430
1430, 1483
1483, 1430
1430, 1485
1485, 1430
1430, 1492
1492, 1430
1430, 1496
1496, 1430
1430, 1502
1502, 1430
1430, 1505
1505, 1430
1430, 1510
1510, 1430
1430, 1517
1517, 1430
1430, 1518
1518, 1430
1430, 1529
1529, 1430
1430, 1531
1531, 1430
1430, 1535
1535, 1430
1430, 1536
1536, 1430
1430, 1538
1538, 1430
1430, 1541
1541, 1430
1430, 1548
1548, 1430
1430, 1549
1549, 1430
1430, 1551
1551, 1430
1430, 1560
1560, 1430
1430, 1563
1563, 1430
1430, 1569
1569, 1430
1430, 1570
1570, 1430
1430, 1574
1574, 1430
1430, 1588
1588, 1430
1430, 1590
1590, 1430
1430, 1597
1597, 1430
1430, 1604
1604, 1430
1430, 1610
1610, 1430
1430, 1612
1612, 1430
1430, 1616
1616, 1430
1430, 1635
1635, 1430
1430, 1636
1636, 1430
1430, 1638
1638, 1430
1430, 1650
1650, 1430
1430, 1653
1653, 1430
1430, 1658
1658, 1430
1430, 1665
1665, 1430
1430, 1666
1666, 1430
1430, 1673
1673, 1430
1430, 1674
1674, 1430
1430, 1681
1681, 1430
1430, 1683
1683, 1430
1430, 1691
1691, 1430
1430, 1699
1699, 1430
1430, 1702
1702, 1430
1430, 1703
1703, 1430
1430, 1705
1705, 1430
1430, 1707
1707, 1430
1430, 1715
1715, 1430
1445, 1705
1705, 1445
1445, 1691
1691, 1445
1448, 1466
1466, 1448
1448, 1691
1691, 1448
1448, 1541
1541, 1448
1448, 1574
1574, 1448
1448, 1511
1511, 1448
1448, 1614
1614, 1448
1450, 1597
1597, 1450
1450, 1574
1574, 1450
1460, 1691
1691, 1460
1460, 1466
1466, 1460
1462, 1673
1673, 1462
1462, 1535
1535, 1462
1464, 1621
1621, 1464
1464, 1471
1471, 1464
1464, 1635
1635, 1464
1464, 1573
1573, 1464
1465, 1466
1466, 1465
1466, 1702
1702, 1466
1466, 1707
1707, 1466
1468, 1597
1597, 1468
1471, 1653
1653, 1471
1483, 1488
1488, 1483
1483, 1574
1574, 1483
1483, 1636
1636, 1483
1483, 1502
1502, 1483
1483, 1579
1579, 1483
1483, 1646
1646, 1483
1483, 1653
1653, 1483
1483, 1528
1528, 1483
1483, 1549
1549, 1483
1484, 1623
1623, 1484
1488, 1691
1691, 1488
1493, 1653
1653, 1493
1493, 1691
1691, 1493
1493, 1699
1699, 1493
1499, 1653
1653, 1499
1499, 1705
1705, 1499
1499, 1691
1691, 1499
1502, 1691
1691, 1502
1502, 1572
1572, 1502
1502, 1574
1574, 1502
1502, 1645
1645, 1502
1502, 1646
1646, 1502
1502, 1653
1653, 1502
1502, 1528
1528, 1502
1502, 1531
1531, 1502
1508, 1691
1691, 1508
1511, 1707
1707, 1511
1514, 1528
1528, 1514
1518, 1641
1641, 1518
1518, 1548
1548, 1518
1525, 1604
1604, 1525
1528, 1653
1653, 1528
1528, 1691
1691, 1528
1529, 1705
1705, 1529
1531, 1574
1574, 1531
1547, 1568
1568, 1547
1548, 1646
1646, 1548
1549, 1617
1617, 1549
1549, 1653
1653, 1549
1549, 1574
1574, 1549
1552, 1604
1604, 1552
1552, 1691
1691, 1552
1556, 1634
1634, 1556
1559, 1714
1714, 1559
1573, 1596
1596, 1573
1590, 1691
1691, 1590
1604, 1607
1607, 1604
1604, 1705
1705, 1604
1616, 1691
1691, 1616
1616, 1707
1707, 1616
1618, 1653
1653, 1618
1635, 1653
1653, 1635
1641, 1691
1691, 1641
1642, 1699
1699, 1642
1643, 1714
1714, 1643
1645, 1681
1681, 1645
1646, 1653
1653, 1646
1646, 1691
1691, 1646
1653, 1656
1656, 1653
1653, 1703
1703, 1653
1653, 1671
1671, 1653
1657, 1691
1691, 1657
1690, 1691
1691, 1690
1691, 1722
1722, 1691
1724, 1728
1728, 1724
1728, 1737
1737, 1728
1732, 1735
1735, 1732
1732, 1737
1737, 1732
1732, 1738
1738, 1732
1741, 1748
1748, 1741
1742, 1748
1748, 1742
1744, 1748
1748, 1744
1745, 1748
1748, 1745
1748, 1749
1749, 1748
1748, 1753
1753, 1748
1748, 1755
1755, 1748
1748, 1760
1760, 1748
1748, 1762
1762, 1748
1748, 1764
1764, 1748
1748, 1769
1769, 1748
1748, 1770
1770, 1748
1748, 1772
1772, 1748
1748, 1773
1773, 1748
1748, 1775
1775, 1748
1748, 1777
1777, 1748
1748, 1780
1780, 1748
1748, 1781
1781, 1748
1748, 1783
1783, 1748
1748, 1785
1785, 1748
1748, 1786
1786, 1748
1748, 1787
1787, 1748
1748, 1788
1788, 1748
1748, 1792
1792, 1748
1748, 1793
1793, 1748
1748, 1798
1798, 1748
1748, 1800
1800, 1748
1748, 1801
1801, 1748
1749, 1755
1755, 1749
1755, 1801
1801, 1755
1767, 1790
1790, 1767
1769, 1798
1798, 1769
1770, 1775
1775, 1770
1775, 1801
1801, 1775
1785, 1792
1792, 1785
1803, 1806
1806, 1803
1803, 1809
1809, 1803
1803, 1811
1811, 1803
1803, 1813
1813, 1803
1814, 1825
1825, 1814
1814, 1834
1834, 1814
1815, 1834
1834, 1815
1819, 1834
1834, 1819
1819, 1825
1825, 1819
1821, 1834
1834, 1821
1823, 1834
1834, 1823
1824, 1834
1834, 1824
1825, 1834
1834, 1825
1831, 1834
1834, 1831
1832, 1834
1834, 1832
1833, 1834
1834, 1833
1835, 1850
1850, 1835
1836, 1838
1838, 1836
1836, 1857
1857, 1836
1836, 1842
1842, 1836
1837, 1851
1851, 1837
1838, 1851
1851, 1838
1838, 1857
1857, 1838
1838, 1842
1842, 1838
1838, 1850
1850, 1838
1840, 1850
1850, 1840
1841, 1850
1850, 1841
1842, 1851
1851, 1842
1842, 1857
1857, 1842
1842, 1850
1850, 1842
1843, 1850
1850, 1843
1846, 1850
1850, 1846
1847, 1858
1858, 1847
1848, 1850
1850, 1848
1849, 1851
1851, 1849
1850, 1851
1851, 1850
1850, 1856
1856, 1850
1850, 1857
1857, 1850
1850, 1858
1858, 1850
1850, 1861
1861, 1850
1850, 1862
1862, 1850
1850, 1863
1863, 1850
1850, 1864
1864, 1850
1850, 1865
1865, 1850
1850, 1867
1867, 1850
1850, 1868
1868, 1850
1850, 1871
1871, 1850
1851, 1857
1857, 1851
1857, 1863
1863, 1857
1857, 1865
1865, 1857
1874, 1878
1878, 1874
1878, 1879
1879, 1878
1878, 1881
1881, 1878
1878, 1883
